Credit Score,Geography,Gender,Age,Customer Since,Current Account,Num of products,UPI Enabled,Estimated Yearly Income,Closed
596,Delhi,Male,91,1,0,4,1,487097,0
605,Bengaluru,Female,41,4,0,4,1,523066,0
431,Delhi,Female,42,4,0,4,1,451647,0
453,Bengaluru,Female,47,4,1626269.568,2,1,260626,0
466,Bengaluru,Male,28,4,0,4,1,431661,0
544,Bengaluru,Female,42,4,0,2,1,363139,0
472,Mumbai,Male,50,2,1583107.818,2,0,283618,1
560,Bengaluru,Female,19,7,1825656.161,4,1,541345,0
411,Mumbai,Male,42,5,2218147.6,4,0,343324,0
453,Mumbai,Male,51,4,1625948.364,2,1,205091,0
495,Bengaluru,Male,36,4,0,2,1,217282,1
400,Delhi,Male,80,7,0,4,0,383198,0
512,Bengaluru,Male,34,5,0,2,1,45064,1
584,Bengaluru,Female,42,7,0,4,1,392,0
600,Bengaluru,Female,30,7,0,4,1,291492,0
475,Mumbai,Female,57,6,1704418.69,2,1,254575,0
361,Bengaluru,Male,54,4,0,4,1,442905,1
464,Mumbai,Female,39,5,985786.8523,2,1,289123,0
417,Bengaluru,Female,64,5,1953041.604,2,1,452170,0
514,Mumbai,Female,42,8,1721084.002,4,1,141793,0
414,Mumbai,Male,48,4,933652.2722,4,1,514478,0
583,Delhi,Female,50,7,0,4,1,495364,0
369,Mumbai,Male,47,1,1388980.781,2,1,329805,1
614,Mumbai,Female,47,2,1822318.55,4,0,484318,0
540,Bengaluru,Female,39,8,0,4,1,535859,0
409,Mumbai,Female,50,8,2100118.542,2,1,414639,0
435,Bengaluru,Female,65,1,0,5,1,285041,1
549,Bengaluru,Male,80,4,648225.7479,5,1,455650,1
582,Delhi,Female,50,5,0,4,1,352743,0
489,Bengaluru,Female,39,2,0,4,1,325995,0
427,Delhi,Male,74,2,1970786.344,2,1,176579,0
501,Mumbai,Male,41,8,876276.522,2,1,375180,0
576,Bengaluru,Female,35,8,999953.5631,4,1,471607,0
428,Bengaluru,Male,41,0,0,4,1,267868,0
633,Bengaluru,Male,36,8,2073320.371,4,0,493856,1
437,Bengaluru,Female,57,8,0,4,0,69819,0
507,Bengaluru,Female,23,1,1300401.669,4,0,524449,0
492,Bengaluru,Female,45,6,0,2,0,326995,0
621,Bengaluru,Male,67,4,0,2,1,211526,1
537,Bengaluru,Female,39,6,0,4,1,36217,0
475,Bengaluru,Male,48,3,0,4,1,438636,0
429,Bengaluru,Female,34,4,0,2,1,464025,0
622,Bengaluru,Female,32,4,0,4,0,288110,0
535,Mumbai,Female,26,2,2435276.259,2,1,62319,0
647,Mumbai,Male,36,8,1709914.486,2,1,314904,0
566,Mumbai,Male,89,6,1519464.135,4,1,476807,0
529,Bengaluru,Male,28,5,0,4,1,2747,0
567,Mumbai,Female,51,6,1451594.022,4,1,175731,0
583,Bengaluru,Female,39,4,0,2,1,459123,0
595,Bengaluru,Male,41,5,0,2,0,416807,0
484,Bengaluru,Male,67,6,0,4,1,113352,1
589,Bengaluru,Female,38,2,2121630.908,4,0,215244,0
527,Bengaluru,Male,50,8,0,4,1,140726,0
418,Bengaluru,Female,32,4,0,4,1,445289,0
480,Mumbai,Male,28,7,1587583.583,4,1,4595,0
661,Bengaluru,Female,35,4,1747182.92,4,1,244903,0
573,Bengaluru,Male,36,0,1703745.199,4,1,204952,0
541,Bengaluru,Male,23,8,1930644.145,2,1,315485,0
549,Bengaluru,Female,38,1,1604633.861,4,0,448423,0
353,Mumbai,Male,75,8,1624442.61,4,1,166834,1
544,Bengaluru,Male,44,8,1558582.218,2,1,358249,0
497,Mumbai,Male,47,6,1669673.165,4,1,27699,0
622,Delhi,Female,44,4,1422800.05,2,1,249585,0
550,Bengaluru,Female,39,4,1313564.379,4,1,230694,0
557,Bengaluru,Female,32,2,0,4,1,386014,0
572,Delhi,Male,54,1,0,2,1,500799,1
408,Mumbai,Female,24,4,1708963.135,4,1,219848,0
590,Bengaluru,Male,41,1,1508755.432,2,1,281511,0
474,Bengaluru,Male,50,4,0,4,1,47782,0
492,Bengaluru,Male,36,4,0,4,0,229327,0
692,Mumbai,Male,36,2,952209.6709,2,0,205263,0
489,Delhi,Male,48,3,0,4,1,148891,0
496,Delhi,Female,45,2,1857093.143,4,1,25300,0
522,Bengaluru,Male,47,8,0,2,0,415493,1
543,Delhi,Female,39,4,1167655.568,4,0,156756,0
491,Bengaluru,Female,64,7,2716327.482,2,1,256832,1
398,Bengaluru,Male,34,6,1856250.553,2,0,16771,0
490,Mumbai,Male,59,6,852267.7465,4,0,348221,0
461,Bengaluru,Female,41,1,1903576.306,2,1,218136,0
494,Mumbai,Female,41,7,1926257.754,2,1,268173,0
657,Mumbai,Male,79,1,799902.0541,4,1,47551,0
448,Bengaluru,Female,42,3,0,4,1,138577,0
583,Delhi,Male,50,4,2782290.606,2,1,272197,1
560,Bengaluru,Female,65,1,0,4,1,471345,0
388,Bengaluru,Female,28,1,1670823.187,2,1,364873,0
548,Bengaluru,Female,27,5,2334167.933,2,1,409248,0
461,Bengaluru,Male,59,3,0,2,1,151685,0
497,Bengaluru,Female,75,7,0,4,0,294987,1
546,Delhi,Male,38,4,1711045.7,7,1,77369,1
531,Bengaluru,Male,41,5,1405099.517,4,0,302537,0
553,Bengaluru,Male,51,4,0,4,1,160997,0
486,Delhi,Male,89,3,0,2,1,193248,0
583,Delhi,Male,45,5,0,4,1,255561,0
467,Mumbai,Female,36,3,1692477.091,2,1,529149,0
618,Bengaluru,Male,36,2,0,4,1,155031,0
524,Bengaluru,Male,47,8,1852544.86,2,1,54687,0
509,Bengaluru,Female,48,5,1168866.524,4,1,156524,0
501,Mumbai,Male,54,5,1667404.405,5,1,394539,1
540,Bengaluru,Female,24,6,0,4,1,455665,0
444,Delhi,Male,41,6,985672.7161,2,0,369270,0
472,Bengaluru,Female,34,2,0,4,0,175389,0
535,Bengaluru,Male,31,7,0,4,0,357443,0
692,Bengaluru,Female,41,1,1269629.902,4,0,187937,0
529,Bengaluru,Male,45,4,0,4,0,510366,0
589,Bengaluru,Female,31,4,0,2,1,24612,0
494,Mumbai,Female,35,8,1941117.651,4,1,483803,0
514,Mumbai,Female,47,3,1331378.321,2,1,143704,1
504,Bengaluru,Female,31,4,0,4,1,532379,0
396,Mumbai,Female,42,8,1449076.455,4,1,397264,0
545,Bengaluru,Male,69,2,1135432.682,2,1,173195,0
471,Mumbai,Female,48,0,1897114.879,2,0,25211,0
537,Bengaluru,Female,47,4,1725076.425,4,1,106201,0
616,Mumbai,Male,51,4,1719618.393,4,1,9583,1
474,Bengaluru,Female,65,2,2067732.493,2,0,112042,0
600,Bengaluru,Female,61,5,1312511.957,2,1,338368,0
600,Bengaluru,Male,36,4,0,4,1,315398,0
357,Bengaluru,Female,41,2,2321004.944,4,1,339622,0
456,Delhi,Male,28,6,1610941.525,2,1,314177,0
622,Mumbai,Female,51,4,2023559.321,2,0,476400,1
541,Bengaluru,Female,45,8,443258.9822,2,1,374843,0
434,Bengaluru,Female,41,6,980451.4472,2,0,429420,0
687,Bengaluru,Male,31,7,0,4,0,403694,0
570,Bengaluru,Female,47,4,2397966.74,2,1,420668,1
660,Delhi,Female,45,6,0,4,1,486375,0
523,Bengaluru,Female,32,4,1119026.126,2,1,453757,0
484,Bengaluru,Male,45,6,1543686.728,2,0,63852,0
462,Delhi,Male,41,8,2106020.017,2,1,148181,1
536,Bengaluru,Female,35,8,1133424.097,2,0,513860,0
518,Bengaluru,Female,79,3,0,4,1,192266,0
570,Bengaluru,Female,48,8,0,4,1,400723,0
554,Delhi,Female,32,2,1381998.816,2,1,189011,0
517,Delhi,Female,31,2,0,4,0,321038,0
614,Delhi,Male,18,8,0,2,1,519586,0
398,Mumbai,Female,30,1,893953.6643,4,1,460221,0
460,Bengaluru,Female,44,4,0,4,0,220914,0
491,Delhi,Female,74,5,1284297.319,4,1,239496,1
555,Bengaluru,Female,80,8,810461.2392,2,1,471640,0
620,Bengaluru,Female,31,5,1890842.983,2,1,148288,0
493,Bengaluru,Female,39,2,1732060.885,2,0,451568,0
439,Bengaluru,Female,19,0,952874.8497,2,1,402079,0
531,Mumbai,Male,75,3,1467664.361,4,0,530167,0
348,Mumbai,Female,50,1,839076.8063,2,1,156440,0
587,Bengaluru,Female,39,8,0,4,1,196157,0
401,Bengaluru,Female,69,3,2362934.668,4,1,411414,1
391,Mumbai,Male,26,3,2482560.377,4,0,497684,0
644,Mumbai,Male,62,4,1983880.341,2,1,45286,1
417,Delhi,Female,41,1,0,2,0,371200,1
533,Bengaluru,Male,41,2,1991598.04,2,1,240604,0
557,Bengaluru,Female,56,0,0,4,1,99667,0
635,Bengaluru,Female,19,0,1611395.918,4,1,296729,0
629,Delhi,Male,36,8,0,2,1,270751,0
582,Bengaluru,Female,42,8,2315834.05,2,1,233671,0
569,Delhi,Female,39,2,2356051.056,4,1,151581,0
511,Bengaluru,Female,45,5,0,4,0,368349,0
453,Delhi,Female,38,3,0,2,0,338173,0
574,Delhi,Female,92,4,1435502.151,2,1,78364,0
670,Delhi,Male,56,3,925020.2405,2,1,77732,1
631,Mumbai,Female,64,2,1590652.683,2,1,369609,0
505,Delhi,Female,44,0,0,4,1,104156,0
600,Delhi,Female,39,7,1649491.929,2,1,44062,0
557,Bengaluru,Female,19,4,1279832.449,4,1,106008,0
692,Bengaluru,Male,45,6,891015.2435,2,0,512106,0
540,Mumbai,Male,31,4,1248064.484,4,0,58005,0
432,Bengaluru,Female,34,3,0,2,1,116688,0
530,Mumbai,Female,38,2,1056461.108,4,0,530427,0
596,Bengaluru,Female,56,0,0,4,1,505092,0
584,Bengaluru,Female,39,3,1167264.216,2,1,146614,0
489,Mumbai,Male,59,7,1540710.6,2,1,175188,1
648,Bengaluru,Female,54,7,0,2,0,342782,0
443,Bengaluru,Male,27,5,0,2,1,274533,1
531,Bengaluru,Female,41,1,0,4,1,414579,0
535,Bengaluru,Female,34,4,1206642.103,2,0,136471,0
440,Bengaluru,Female,35,7,0,4,0,112030,0
405,Mumbai,Female,39,2,1560396.973,4,0,516030,0
481,Bengaluru,Male,34,6,0,4,0,133646,0
627,Bengaluru,Male,32,7,0,4,1,275510,0
511,Mumbai,Male,64,8,1450098.405,4,0,34601,1
439,Bengaluru,Male,24,3,0,4,1,542930,0
591,Bengaluru,Male,34,8,1440973.14,4,1,268994,0
540,Bengaluru,Female,74,5,0,4,1,41931,0
692,Delhi,Male,31,8,0,4,1,259778,0
491,Mumbai,Female,39,1,1289788.626,4,1,357219,0
494,Mumbai,Male,24,2,1356027.189,4,0,349496,0
540,Bengaluru,Male,36,2,0,4,1,420004,0
483,Bengaluru,Male,72,6,0,2,1,71828,1
552,Delhi,Female,32,0,0,2,1,96205,0
559,Delhi,Female,39,7,1220865.44,4,1,60954,0
505,Mumbai,Female,39,0,857984.2436,2,1,47243,0
489,Mumbai,Female,51,3,1899019.205,4,1,304806,0
452,Mumbai,Female,50,5,1317846.873,2,1,113168,1
574,Mumbai,Female,91,1,1582195.596,4,1,237018,1
605,Delhi,Male,59,4,1498146.784,4,0,510950,1
556,Delhi,Female,32,1,1417099.953,2,1,178186,0
574,Delhi,Male,74,3,0,4,1,93522,0
573,Bengaluru,Male,47,5,1134594.629,2,0,493074,0
459,Bengaluru,Female,34,0,1372855.039,2,1,238533,0
557,Bengaluru,Female,39,3,1817985.623,2,1,102098,0
692,Bengaluru,Female,36,8,0,2,1,13321,1
348,Delhi,Male,45,8,0,4,1,77725,0
581,Bengaluru,Female,30,5,1572986.414,2,1,183727,0
553,Bengaluru,Female,35,4,1096250.096,2,1,320445,0
557,Bengaluru,Male,44,4,1749546.453,2,0,349023,0
413,Bengaluru,Male,39,1,0,4,0,252426,0
605,Bengaluru,Male,45,5,0,2,0,29214,0
457,Mumbai,Male,45,5,1704864.267,2,1,27001,1
662,Mumbai,Female,53,7,1135149.864,4,0,293200,0
400,Bengaluru,Female,36,4,948045.6164,2,1,514943,0
461,Bengaluru,Male,23,8,1104851.846,2,0,223093,0
589,Mumbai,Female,41,5,1121666.024,4,1,29117,0
508,Bengaluru,Female,98,6,0,4,1,298209,0
565,Bengaluru,Female,41,3,1166799.02,2,1,320946,0
443,Bengaluru,Female,23,1,1150355.046,2,1,97404,0
544,Bengaluru,Female,23,1,0,4,0,181073,0
626,Bengaluru,Female,31,7,0,4,1,472049,0
486,Delhi,Male,27,6,0,4,1,302076,0
437,Bengaluru,Female,44,3,0,4,0,386381,0
545,Bengaluru,Male,36,6,0,4,1,241621,0
471,Bengaluru,Male,28,8,0,4,1,347518,0
540,Bengaluru,Female,74,1,0,4,1,154973,0
389,Bengaluru,Male,62,2,0,2,0,255717,1
650,Mumbai,Female,30,6,2359758.687,4,1,304501,0
378,Bengaluru,Female,44,3,1469082.129,2,1,207062,0
522,Bengaluru,Female,82,6,0,4,1,167461,0
570,Bengaluru,Female,42,1,1783606.152,2,1,440211,0
459,Mumbai,Female,36,3,1353746.551,2,1,207222,0
575,Bengaluru,Female,50,2,119441.0057,2,1,212345,0
635,Bengaluru,Female,23,2,1323111.529,2,1,476303,0
386,Bengaluru,Female,69,3,0,2,1,297024,1
557,Bengaluru,Female,47,2,2366036.752,4,1,458650,0
396,Delhi,Female,36,7,1966651.681,2,1,113336,0
578,Delhi,Male,105,4,0,4,1,25692,0
495,Bengaluru,Female,42,4,1973034.383,4,0,440000,0
519,Bengaluru,Male,38,6,0,4,1,545145,0
642,Bengaluru,Female,42,3,0,2,1,333942,1
562,Bengaluru,Female,24,5,0,4,1,254288,0
556,Delhi,Male,24,7,1182950.275,2,1,515054,0
522,Delhi,Male,41,1,0,4,1,279523,0
607,Bengaluru,Female,26,8,0,4,0,243102,0
506,Delhi,Female,42,4,0,4,1,12219,0
571,Bengaluru,Female,27,2,776216.969,2,1,297950,1
452,Bengaluru,Male,28,7,1236790.33,2,1,319896,0
357,Bengaluru,Female,79,6,878339.0818,2,0,135416,0
589,Bengaluru,Male,30,4,0,2,1,162614,0
523,Bengaluru,Female,36,4,0,4,1,419174,0
490,Mumbai,Male,27,7,1423886.575,2,1,542108,1
455,Delhi,Female,44,3,1969189.588,2,1,154285,1
496,Bengaluru,Female,47,0,0,4,1,170508,0
630,Delhi,Male,51,1,1467777.016,2,1,46589,0
561,Bengaluru,Male,47,8,867442.2521,2,0,517971,1
566,Bengaluru,Male,36,4,0,4,1,201027,0
638,Mumbai,Female,44,1,1841029.92,2,1,470619,0
447,Mumbai,Female,48,8,1127922.355,5,1,360866,1
548,Bengaluru,Female,54,6,1951918.399,2,1,281086,1
559,Delhi,Male,100,4,0,4,1,137726,0
648,Bengaluru,Female,34,8,0,4,1,67808,0
519,Mumbai,Female,28,4,1782175.066,2,1,511045,1
510,Bengaluru,Male,48,5,0,5,1,380018,1
626,Mumbai,Male,38,6,1819015.604,2,1,195570,1
544,Delhi,Female,51,8,1413475.518,2,1,275146,0
534,Bengaluru,Female,41,7,1170779.379,4,0,58848,0
552,Delhi,Male,61,1,0,4,1,280760,0
607,Bengaluru,Male,24,4,0,2,0,257833,0
544,Bengaluru,Female,30,4,1318435.062,2,1,528840,0
592,Delhi,Male,31,1,0,2,1,227561,0
692,Bengaluru,Male,38,2,0,4,1,470449,0
509,Bengaluru,Male,53,8,924683.8641,2,1,54972,1
439,Bengaluru,Female,45,1,0,2,1,77222,0
400,Bengaluru,Female,31,1,1946714.685,2,1,537813,0
692,Bengaluru,Male,39,4,0,2,1,221908,0
502,Delhi,Female,62,6,0,2,1,506431,1
523,Mumbai,Female,48,6,2129077.425,2,1,136081,0
564,Mumbai,Female,53,4,1604336.747,4,1,128768,1
582,Bengaluru,Male,39,3,0,2,1,416490,0
520,Delhi,Female,44,8,1699232.798,2,1,224287,0
579,Delhi,Male,45,4,2276651.655,4,1,64941,0
517,Delhi,Female,24,4,0,4,1,193621,0
481,Bengaluru,Male,50,8,0,4,0,468785,0
604,Mumbai,Female,39,4,1812433.318,2,0,231543,0
598,Delhi,Female,41,4,0,4,1,288100,0
556,Bengaluru,Female,41,4,1451245.476,2,1,335099,0
579,Bengaluru,Female,23,2,0,4,0,183010,0
509,Mumbai,Female,34,4,868909.7563,4,1,206408,0
362,Bengaluru,Male,32,3,0,4,1,350533,0
612,Mumbai,Male,42,4,1417650.578,4,1,362940,0
491,Mumbai,Male,70,6,1656783.902,4,1,382123,1
493,Delhi,Female,39,6,0,2,1,292717,1
630,Bengaluru,Female,41,6,1263464.367,2,0,325964,0
596,Mumbai,Male,54,5,1186466.591,2,1,223275,1
592,Delhi,Female,30,1,0,2,1,110573,0
639,Mumbai,Male,36,4,1808433.283,4,1,463356,0
468,Delhi,Female,32,2,0,4,1,225278,0
442,Bengaluru,Female,41,4,0,4,1,386894,0
483,Delhi,Male,24,0,1164440.101,2,1,195639,0
503,Bengaluru,Female,42,2,2369275.483,4,0,277473,0
531,Mumbai,Male,54,8,1377706.361,2,1,420246,1
589,Delhi,Female,48,4,0,2,0,317147,0
582,Bengaluru,Female,23,6,1853305.382,4,1,178248,0
368,Bengaluru,Male,36,5,1724131.133,4,1,415425,0
558,Bengaluru,Male,53,6,554800.14,2,1,497986,0
513,Bengaluru,Female,47,7,0,4,1,116432,0
692,Mumbai,Male,34,3,506052.5539,2,0,97360,0
451,Mumbai,Female,27,4,1550380.257,2,1,23953,0
635,Bengaluru,Male,42,3,0,4,0,499081,1
556,Delhi,Female,47,7,0,2,1,207812,0
450,Delhi,Female,44,1,2608798.174,4,1,505623,0
406,Bengaluru,Male,20,3,2523007.147,2,1,421717,0
503,Mumbai,Male,47,0,1872041.889,2,1,440069,1
475,Bengaluru,Male,39,2,1434432.507,4,0,43726,0
690,Delhi,Female,47,3,1379362.549,2,1,84598,0
561,Bengaluru,Male,47,1,0,4,1,327265,0
453,Mumbai,Male,44,2,1693475.128,2,0,279672,0
408,Mumbai,Male,38,6,1100587.622,2,0,547435,0
596,Mumbai,Female,103,3,1308912.819,2,1,368754,0
572,Mumbai,Female,50,8,664183.7799,2,0,376225,0
631,Bengaluru,Female,30,8,1383206.826,2,1,409143,0
464,Mumbai,Male,74,4,999273.5853,2,0,284013,0
679,Bengaluru,Female,30,2,2285221.601,4,1,423468,0
517,Delhi,Female,56,7,0,4,1,166416,0
475,Delhi,Female,35,8,983786.3951,2,0,463409,0
584,Bengaluru,Male,91,6,0,5,1,226810,0
605,Bengaluru,Female,98,0,0,4,0,81751,0
451,Bengaluru,Female,47,4,0,2,0,462430,0
570,Bengaluru,Female,42,7,1328964.203,2,1,46487,0
555,Bengaluru,Male,56,2,0,2,1,313555,0
679,Delhi,Female,54,3,1208679.894,2,1,418038,0
540,Mumbai,Female,61,6,1464343.807,5,1,231130,1
461,Delhi,Female,84,2,1540784.892,4,1,143017,0
552,Mumbai,Female,41,1,1492500.609,4,1,75672,0
546,Bengaluru,Female,54,2,1306219.553,2,0,433620,0
528,Delhi,Male,61,2,0,2,1,232514,1
692,Bengaluru,Female,47,5,1163840.868,2,0,243340,0
523,Mumbai,Female,26,4,1447848.863,2,1,405768,0
511,Delhi,Male,36,3,0,2,1,515619,0
495,Delhi,Female,38,6,1000585.013,2,0,164090,0
514,Mumbai,Male,62,4,1331537.695,2,1,19139,1
625,Bengaluru,Male,47,7,0,4,0,189270,0
616,Bengaluru,Male,61,2,0,4,0,450657,0
509,Bengaluru,Male,53,6,0,2,1,13129,0
582,Mumbai,Male,38,8,1241163.977,2,0,487288,1
517,Bengaluru,Male,110,5,458404.7323,2,1,327137,0
509,Bengaluru,Male,53,2,0,2,0,474314,1
460,Delhi,Female,44,0,1568378.987,2,0,184499,0
583,Bengaluru,Male,53,1,0,2,1,416753,0
604,Delhi,Female,24,7,0,4,1,11152,0
483,Bengaluru,Male,32,8,0,4,1,339937,0
407,Mumbai,Female,53,8,2235736.6,4,1,537725,0
446,Bengaluru,Female,31,4,952624.3191,2,0,484999,0
542,Mumbai,Male,62,6,1349248.243,2,1,383951,1
558,Delhi,Male,57,5,0,2,1,87896,1
530,Mumbai,Male,42,8,1491286.017,4,1,207783,0
509,Mumbai,Female,50,5,1206096.538,2,1,255983,0
566,Mumbai,Female,50,6,2262526.77,2,1,331690,0
568,Bengaluru,Male,64,5,1940520.182,7,1,430548,1
492,Bengaluru,Male,67,2,1550785.31,2,1,132065,1
412,Bengaluru,Female,51,2,0,4,1,289241,0
525,Bengaluru,Female,47,5,1719242.681,2,1,533327,0
495,Bengaluru,Male,30,8,0,4,1,342650,0
544,Mumbai,Male,30,1,1602820.911,2,0,313049,0
430,Mumbai,Male,56,8,1790061.16,2,1,364799,1
430,Bengaluru,Female,39,3,2161016.746,2,1,546107,0
379,Bengaluru,Male,41,4,1520137.428,2,0,220842,0
479,Mumbai,Male,39,1,1253532.354,2,1,492804,1
655,Delhi,Male,45,4,2316191.313,2,1,38659,1
407,Bengaluru,Female,72,1,1211227.661,2,1,324646,1
627,Delhi,Female,70,8,662824.083,4,1,507449,1
475,Bengaluru,Male,42,1,0,4,1,494167,0
526,Mumbai,Male,65,5,1392461.359,4,0,187315,0
593,Bengaluru,Female,32,8,0,4,1,416098,0
457,Delhi,Male,30,3,0,4,1,524372,0
518,Delhi,Male,38,8,0,4,0,71393,0
542,Delhi,Female,51,4,0,4,1,80404,0
562,Bengaluru,Female,44,6,0,4,0,223619,0
587,Delhi,Female,44,6,0,2,0,146677,0
487,Bengaluru,Female,53,8,1504238.346,2,1,86164,0
611,Bengaluru,Male,59,4,0,2,0,82648,1
544,Bengaluru,Female,32,6,1129590.15,2,0,54247,0
528,Delhi,Male,57,7,1376991.952,2,1,195680,0
646,Delhi,Male,22,4,1436373.237,2,1,295226,0
681,Mumbai,Female,44,2,1640102.078,2,1,218030,0
595,Delhi,Male,27,3,0,4,1,103285,0
692,Mumbai,Female,30,2,1222623.243,4,1,96819,0
603,Bengaluru,Female,50,5,1300789.501,2,1,533411,1
629,Bengaluru,Female,26,1,1603185.237,4,0,32121,0
626,Bengaluru,Female,59,2,1151455.163,4,0,542175,0
495,Bengaluru,Female,36,8,1050591.137,2,1,188439,0
635,Bengaluru,Male,27,3,1872914.751,2,1,320956,0
449,Delhi,Male,38,4,0,4,1,384363,0
564,Bengaluru,Female,48,4,0,4,0,428460,0
563,Bengaluru,Female,69,4,0,4,1,243084,0
487,Delhi,Female,48,7,0,4,1,443729,0
466,Delhi,Female,62,0,2208054.812,2,0,427183,1
500,Bengaluru,Female,38,1,953516.8296,4,1,200350,1
592,Mumbai,Female,38,2,1978544.102,2,1,197471,0
474,Bengaluru,Male,35,4,0,4,1,163483,0
682,Delhi,Female,39,0,0,4,0,540587,0
394,Delhi,Female,41,7,0,4,1,509984,0
621,Bengaluru,Male,34,4,0,4,0,138101,0
422,Bengaluru,Female,38,4,0,2,1,187623,0
607,Bengaluru,Male,42,4,0,4,0,468621,0
527,Mumbai,Male,36,3,2376278.491,4,0,247326,0
653,Bengaluru,Male,27,4,0,4,1,496482,0
579,Mumbai,Male,65,7,1958459.706,2,0,360216,0
513,Bengaluru,Male,47,6,0,4,1,94397,0
608,Bengaluru,Male,26,4,0,4,0,115182,0
538,Delhi,Male,39,4,1668466.066,2,1,390774,0
477,Mumbai,Female,50,5,1639624.97,4,1,114203,0
509,Delhi,Male,34,7,0,4,1,416027,0
477,Delhi,Male,30,2,0,4,1,252250,0
690,Delhi,Female,22,6,1541194.672,2,1,508269,0
691,Mumbai,Female,42,6,1926799.03,4,1,47384,0
392,Delhi,Male,42,7,0,4,1,121145,0
599,Bengaluru,Female,51,4,2516012.562,2,1,144820,0
618,Bengaluru,Male,44,1,1269853.513,2,0,250865,0
411,Delhi,Male,54,8,1718291.326,5,1,535352,1
626,Mumbai,Male,34,6,2022693.336,4,1,147451,0
553,Mumbai,Female,65,8,1795459.472,4,0,148058,0
431,Bengaluru,Male,36,4,1683545.897,2,1,473801,0
515,Bengaluru,Female,80,3,2170243.861,2,0,138002,0
548,Bengaluru,Male,38,7,392144.9218,2,1,56437,1
692,Bengaluru,Female,89,4,0,4,0,176311,0
470,Mumbai,Male,34,4,1238185.694,7,0,514723,1
507,Bengaluru,Male,45,1,2236912.532,2,0,215829,0
692,Bengaluru,Male,82,1,1605621.877,2,1,194299,1
504,Delhi,Female,44,3,1145277.285,2,0,271230,0
455,Mumbai,Male,41,1,1274068.134,4,0,148456,0
392,Bengaluru,Female,70,4,1163502.966,2,0,214848,0
447,Bengaluru,Female,62,8,1123726.215,4,0,37285,0
583,Mumbai,Female,48,7,1630228.147,4,1,378238,0
432,Delhi,Female,96,1,0,4,0,272623,0
379,Bengaluru,Male,32,3,0,2,1,531487,0
609,Mumbai,Female,56,8,874629.3466,4,1,201299,0
478,Bengaluru,Female,50,1,0,2,0,337019,0
644,Mumbai,Male,77,8,1230639.996,2,0,442427,1
633,Mumbai,Male,31,6,1581407.615,2,1,496517,0
397,Mumbai,Female,35,3,1438007.405,2,1,253622,0
354,Mumbai,Female,35,2,580659.0278,4,1,16185,0
476,Mumbai,Male,45,6,2322356.237,4,0,361254,0
625,Bengaluru,Female,26,0,878410.6012,2,1,22786,0
510,Delhi,Male,26,4,0,2,1,532389,0
446,Bengaluru,Male,36,1,903425.5621,4,0,225340,0
633,Bengaluru,Male,87,6,0,2,1,213344,0
478,Mumbai,Male,42,5,1274974.306,2,1,526121,0
549,Bengaluru,Male,45,5,0,4,0,228555,0
568,Bengaluru,Male,74,8,1386310.857,4,1,289642,0
530,Bengaluru,Female,67,6,0,4,1,356542,0
478,Delhi,Male,38,1,0,4,1,268320,0
483,Delhi,Female,34,7,1408259.961,2,1,484592,0
581,Bengaluru,Female,39,3,0,4,1,261993,0
492,Bengaluru,Male,30,5,0,4,0,437028,0
474,Bengaluru,Male,28,1,1617824.241,2,1,303532,0
584,Bengaluru,Male,45,3,0,4,1,398250,0
487,Bengaluru,Female,59,5,1539049.701,2,1,83937,1
509,Mumbai,Male,61,4,1669974.717,2,1,347446,1
523,Bengaluru,Male,34,3,2365087.319,2,1,392242,0
473,Bengaluru,Female,26,4,870995.6361,4,1,411851,0
579,Bengaluru,Female,30,7,0,4,1,176135,0
490,Mumbai,Male,67,4,1178298.962,2,0,123398,1
431,Delhi,Male,39,4,0,4,1,154851,0
614,Mumbai,Female,39,5,1183244.224,4,0,290743,0
504,Bengaluru,Male,61,8,1960167.872,2,1,104626,0
579,Bengaluru,Female,35,8,1214859.561,2,1,453973,0
462,Bengaluru,Female,36,6,0,4,1,393032,0
624,Bengaluru,Male,39,2,0,4,0,395226,0
480,Bengaluru,Female,57,0,1492738.814,2,1,22507,0
491,Mumbai,Female,27,4,1350922.537,2,1,254369,0
472,Mumbai,Female,39,8,1550210.87,2,0,97734,0
476,Bengaluru,Male,32,5,0,4,1,377434,0
566,Bengaluru,Female,38,8,2057070.793,2,0,22568,0
633,Bengaluru,Female,38,4,1850522.171,4,0,186171,0
613,Bengaluru,Male,45,6,2131939.25,2,1,45100,0
432,Mumbai,Male,50,5,1025697.38,4,1,206170,0
605,Bengaluru,Female,51,4,0,4,0,309819,1
543,Mumbai,Male,53,4,1873781.808,4,0,156621,0
617,Delhi,Male,47,4,1104508.148,4,0,337600,0
435,Bengaluru,Female,44,7,990478.795,2,1,25312,0
491,Delhi,Female,24,1,2313950.659,4,1,59889,0
556,Bengaluru,Male,101,7,1827515.923,4,1,364975,0
482,Mumbai,Female,41,8,1580707.802,2,0,400322,0
616,Delhi,Female,32,3,1960807.755,2,0,543423,0
518,Delhi,Male,35,7,0,4,1,379620,0
487,Mumbai,Female,45,2,2757060.039,4,0,482601,0
643,Delhi,Female,42,7,0,4,1,409383,0
592,Delhi,Male,61,6,1147651.984,2,1,521824,1
536,Delhi,Female,35,3,1325683.844,4,1,280606,0
517,Delhi,Female,24,4,1870148.005,2,1,391621,0
